,Date,AQI
1073,2020-05-10,94.0
1074,2020-05-11,75.0
1075,2020-05-12,61.0
1076,2020-05-13,67.0
1077,2020-05-14,95.0
1078,2020-05-15,52.0
1079,2020-05-16,61.0
1080,2020-05-17,75.0
1081,2020-05-18,76.0
1082,2020-05-19,65.0
1083,2020-05-20,68.0
1084,2020-05-21,80.0
1085,2020-05-22,115.0
1086,2020-05-23,106.0
1087,2020-05-24,74.0
1088,2020-05-25,69.0
1089,2020-05-26,81.0
1090,2020-05-27,77.0
1091,2020-05-28,81.0
1092,2020-05-29,67.0
1093,2020-05-30,63.0
1094,2020-05-31,48.0
1095,2020-06-01,43.0
1096,2020-06-02,65.0
1097,2020-06-03,478.0
1098,2020-06-04,193.0
1099,2020-06-05,56.0
1100,2020-06-06,41.0
1101,2020-06-07,42.0
1102,2020-06-08,51.0
1103,2020-06-09,77.0
1104,2020-06-10,80.0
1105,2020-06-11,79.0
1106,2020-06-12,89.0
1107,2020-06-13,104.0
1108,2020-06-14,87.0
1109,2020-06-15,103.0
1110,2020-06-16,110.0
1111,2020-06-17,117.0
1112,2020-06-18,117.0
1113,2020-06-19,131.0
1114,2020-06-20,120.0
1115,2020-06-21,120.0
1116,2020-06-22,72.0
1117,2020-06-23,125.0
1118,2020-06-24,130.0
1119,2020-06-25,59.0
1120,2020-06-26,83.0
1121,2020-06-27,74.0
1122,2020-06-28,85.0
1123,2020-06-29,49.0
1124,2020-06-30,66.0
1125,2020-07-01,78.0
